337.5,285.21
338.02,285.77
339.08,284.98
340.92,284.35
341.61,285.83
341.06,285.46
343.42,285.76
343.93,284.23
345.9,285.18
345.44,284.79
346.53,285.86
347.16,284.9
348.86,285.53
349.22,284.82
351.27,285.02
352.61,284.25
353.39,285.6
354.53,285.45
354.68,284.7
356.69,285.68
356.86,285.03
358.65,285.55
359.25,285.19
359.29,285.66
360.16,285.47
361.04,285.1
362.13,285.88
363.92,285.92
364.23,285.19
365.06,284.29
367.51,285.03
367.79,284.27
369.49,284.59
369.9,285.74
370.9,284.58
371.96,284.37
372.95,284.14
374.61,284.21
374.8,284.52
376.81,285.59
376.07,284.37
378.55,285.63
378.25,284.68
380.24,285.26
380.02,284.38
382.08,284.31
382.01,284.96
384.9,284.85
385.81,284.03
386.59,285.62
387.83,284.31
387.29,284.52
388.32,284.78
389.38,284.77
391.24,284.63
392.81,285.84
393.98,284.07
394.42,285.5
395.46,285.21
396.82,284.09
223.8,284.71
224.5,284.86
225.35,283.48
226.24,284.58
228.63,284.09
287.29,283.21
288.53,283.16
290.64,284.21
290.62,283.9
292.96,284.64
292.53,284.82
294.07,283.29
294.63,284.37
296.82,283.58
296.73,283.99
299.87,284.05
301.02,284.75
302.88,283.82
302.06,283.33
304.43,283.5
305.78,284.54
305.05,283.26
307.04,283.36
307.65,284.68
309.72,284.61
310.12,284.62
311.38,283.73
311.91,283.75
313.26,283.61
313.58,284.42
314.02,283.09
316.15,284.92
316.62,283.26
318.03,284.08
319.83,283.97
319.85,284.49
320.49,283.63
321.74,284.56
323.86,284.11
324.87,283.99
325.69,283.7
326.84,283.27
326.46,284.03
327.17,284.86
328.45,284.75
329.63,283.06
332.35,283.38
334.21,284.62
334.83,283.48
336.63,283.18
336.37,283.95
338.4,283.99
338.48,284.08
340.15,284.07
340.7,284.53
341.11,284.23
342.46,284.79
344.33,284.63
344.99,284.4
346.04,283.96
346.35,283.76
348.14,284.41
349.99,284.58
350.63,284.53
351.19,283.59
352.95,284.49
353.8,283.26
354.19,283.82
354.06,283.59
355.19,283.55
356.13,283.71
357.9,284.37
358.75,284.38
360.95,284.81
360.34,284
362.95,284.31
363.53,284.29
364.65,284.82
365.27,283.39
366.34,283.65
366.95,284.78
367.03,284.34
368.71,283.63
369.98,284.44
371.46,283.19
371.94,283.8
372.91,283.73
373.28,284.59
374.02,283.27
376.52,284.77
376.64,283.78
378.97,284.03
378.44,284.95
379.68,284.3
381.05,283.36
382.51,284.84
382.93,283.59
383.25,283.38
384.63,283.42
386.01,284.84
387.35,283.79
388.54,283.34
388.26,283.82
389.05,283.02
391.04,284.25
392.62,284.24
392.03,283.52
394.34,284.33
395.37,284.96
395.9,283.06
153.83,282.53
154.29,283.64
154.01,283.2
156.97,283.9
158.72,282.24
159.66,283.88
160.3,283.71
184.35,282.66
185.16,282.69
185.55,283.32
192.12,283.41
193.34,283.03
193.7,282.02
195.71,282.43
206.39,282.96
208.49,282.97
208.58,282.07
210.55,283.01
216.86,282.77
218.62,282.94
218.71,282.54
223.43,283.07
225.53,283.63
225.62,283.71
227.47,282.81
228.49,282.58
228.44,283.56
229.43,283.31
230.4,282.81
286.29,282.82
287.75,283.63
288.05,283.11
289.22,282.78
291.35,283.67
292.6,282.14
292.16,282.5
293.46,283.3
294.42,282.09
296.83,283.38
297.42,282.54
298.11,283.16
298.61,282.71
300.67,282.03
300.87,283.19
302.85,282.43
303.41,283.51
303.96,283.45
304.25,283.73
306.95,283.44
306.32,283.64
307.41,282.22
308.86,282.78
309.81,283.6
310.29,282.65
312.46,283.52
312.38,282.54
314.29,283.16
315.51,282.58
315.42,283.36
317.2,283.23
318.5,282.09
319.28,283.28
320.19,282.92
320.59,282.63
322.46,282.94
323.89,282.03
323.85,283.88
325.56,282.21
325.11,282.81
327.67,283.94
327.38,283.81
328.79,283.72
329.6,283.59
332.16,283.79
334.81,283.77
334.74,282.84
336.06,282.01
336.99,282.46
337.26,282.53
338.41,282.57
339.15,283.83
341.02,282.3
341.52,283.33
342.71,283.01
343.22,282.87
345.58,283.63
345.21,282.03
347.97,283.46
347.35,283.34
349.14,282.45
349.09,283.78
351.57,283.74
351.38,282.38
353.06,282.09
354.48,283.76
354.3,282.42
356.1,282.8
356.43,283.72
358.52,282.25
359.45,283.45
359.35,282.75
361.72,283.5
361.04,283.61
363.72,283.38
364.12,282.83
364.81,283.28
366.52,282.28
367.43,283.42
368.97,282.18
368.56,283.99
369.01,282.34
371.87,282.39
372.72,282.67
373.46,282.74
374.03,282.3
375.41,282.75
376.56,283.11
376.75,283.6
378.54,282.19
379.5,282.01
380.23,283.53
380.8,282.77
382.39,283.22
382.01,283.04
384.55,282.31
385.79,283.41
385.48,282.62
386.24,282.78
387.44,283.9
388.6,282.4
390.77,282.67
391.09,283.59
391.57,282.21
392.28,283.17
393.58,282.67
395.23,283.77
395.65,283.12
396.91,283.31
397.89,282.06
152.66,281.65
152.85,282.9
153.69,282.78
155.35,282.31
155.44,282.98
156.93,281.94
157.63,282.5
159.25,281.74
160.75,281.52
160.9,281.84
179.57,281.93
179.91,281.11
181.31,281.23
182.26,281.95
183.87,282.19
185.82,281.62
186.21,282.74
187.53,282.27
191.01,282.24
192,282.36
193.69,281.61
193.14,281.76
195.15,282.1
196.89,281.68
206.04,281.81
206.39,282.23
208.7,281.49
208.5,282.78
210.4,282.93
211.08,281.93
213.9,281.33
214.25,282.4
215.68,282.39
215.02,282.8
217.98,282.7
217.16,282.75
218.64,281.89
220.89,281.56
222.02,282.7
224.65,281.63
225.72,281.98
225.88,282.14
226.51,281.26
228.61,281.67
228.96,282.1
229.27,282.57
231.86,281.46
232.79,281.05
238.98,282.97
240.71,281.98
240.84,281.02
287.37,281.21
287.8,281.52
289.01,281.46
289.38,282.61
291.93,282.48
291.59,282.85
292.21,282.1
293.29,282.07
294.03,282.07
296.43,282.48
297.13,282.41
298.59,282.65
299.01,282.64
300.58,282.5
301.39,282.22
302.56,282.48
302.81,281.17
304.3,282.26
304.36,282.18
305.64,281.82
306.35,281.47
307.82,281.59
308.48,282.99
309.81,282.25
311.95,282
311.64,281.19
313.96,282.93
314.27,281.85
314.75,282.14
316.71,281.18
317.24,281.56
317.5,282.05
319.59,282.52
319.87,282.19
320.72,281.02
322.66,281.18
324.39,281.8
324.54,281.06
326.62,282.97
326.59,282.14
328.09,281.34
328.98,282.19
330.71,281.72
333.78,282.38
333.37,282.01
335.17,281.84
336.8,281.3
336.89,282.96
338.84,282.24
338.56,282.48
340.22,281.29
341.36,281.4
341.46,282.11
342.03,282.06
343.83,281.02
345.88,282.77
345.69,281.81
347.56,282.2
347.35,281.47
348.68,281.26
349.29,282.54
351.43,281.59
352.4,282.27
353.38,282.63
353.51,282.62
355.38,282.99
355.45,281.88
356.85,281.42
357.74,281.69
358.71,283
359.12,282.29
361.26,282.58
362.41,282.67
363.23,282.23
364.3,282.41
364.34,282.11
365.3,281.98
367.03,282.38
370.75,281.48
370.37,282.74
371.93,281.57
372.86,282.62
373.99,281.78
374.32,282.82
375.68,282.09
376.52,281.78
378.69,282.43
379.6,282.52
379.85,281.8
381.21,282.95
381.29,282.88
383.02,282.08
383.59,282.76
385.72,282.2
386.34,282.38
387.27,281.31
387.25,282.93
388.94,282.44
390.97,282.03
391.9,281.36
392.29,281.92
392.3,282.76
394.28,281.16
395.13,281.99
395.94,281.16
396.86,282.35
398.2,282.49
399.7,281.4
147.5,280.12
148.16,280.64
149.85,280.13
151.13,281.81
153.98,281.14
153.11,280.57
154.4,280.51
155.85,280.29
156.22,280.5
158.25,281.74
158.1,281.11
159.57,280.26
160.12,280.01
178.41,281.38
179.34,281.75
179.76,280.92
180.38,281.59
182.49,280.76
182.68,281.08
184.59,280.34
184.98,280.26
186.05,281.26
186.06,281.67
191.29,280.93
191.7,281.98
192.46,280.45
193.87,281.83
194.76,280.48
195.94,280.45
203.96,280.95
203.73,281.88
205.55,281.98
206.11,280.5
207.78,281.74
207.71,280.52
208.49,281.51
210.82,280.13
210.09,281.97
212.9,281.87
213.11,280.54
213.75,281.82
215.99,281.95
215.12,280.77
217.03,280.88
217.06,280.79
219.14,280.13
219.36,281.57
223.26,280.36
224.96,281.31
225.75,281.55
225.9,280.56
227.42,281.29
228.55,281.09
228.99,280.23
230.06,281.68
230.3,281.87
231.74,281.24
232.28,281.55
234.45,280.94
237.95,280.44
238.9,281.11
240.77,280.45
241.06,280.54
241.82,281.74
283.54,281.68
284.14,281.1
285.84,281.51
286.05,280.73
287.58,281.17
289.01,280.26
290.93,280.98
290.22,281.23
292.35,280.13
293,280.69
294.55,281.59
294.29,281.88
295.17,280.37
296.8,280.89
298.59,281.4
298.38,281.43
300.54,281.95
300.58,280.61
301.43,280.4
302.03,280.44
303.8,281.26
304.76,280.2
306.32,280.72
306.14,280.56
307.31,280.35
308.03,281.82
309.23,281.11
311.3,280.01
311.81,281.97
312.64,281.37
314.12,281.65
315.99,281.84
316.67,280.13
317.4,281.57
318.84,281.39
318.08,281.56
319.14,280.87
320.95,281.39
322.7,280.57
324.87,281.85
324.98,280.88
326.08,280.86
327.79,280.7
327.89,280.82
329.75,280.41
329.51,281.1
330.55,280.49
331.66,280.51
333.1,280.23
333.44,281.17
335.34,280.42
335.29,280.91
336.19,281.65
338.74,280.37
338.47,281.94
339.77,280.15
341.14,281.97
342.05,280.78
342.15,281.67
344.75,281.63
345.9,280.13
346.63,281.15
346.57,280.65
348.06,281.4
348.68,281.31
350.11,280.71
351.95,281.53
351.62,280.44
353.34,280.4
353.65,280.14
355.55,280.55
355.65,281.5
357.78,281.02
358.5,280.56
359.53,280.43
359.94,281.97
360.42,280.64
361.08,280.89
362.64,280.21
363.07,281.84
365.39,280.61
366.34,281.81
366.86,280.59
370.54,281.85
371.07,280.92
371.08,280.19
372.27,281.62
373.39,281.74
374.67,280.14
375.1,281.39
377.21,281.66
378.02,280.87
379.23,280.02
379.86,280.79
381.7,280.85
381.91,281.67
382.03,281.95
384.75,280.4
385.31,281.34
386.65,281.81
387.9,281.02
387.1,281.56
388.47,281.22
389.13,281.08
390.84,281.28
392.73,281.58
392.16,280.82
393.95,281.15
394.25,280.02
396.55,281.96
397.68,280.19
397.09,281.77
398.97,280.05
132.48,279.91
134.9,280.77
135.89,279.69
136.23,280.13
140.95,279.41
140.69,280.79
142.8,279.23
145.87,280.29
146.47,280.72
148.88,280.66
149.37,279.56
149.13,279.63
152.74,280.68
153.4,280.95
154.21,279.9
155.46,280.83
155.51,279.49
157.2,279.73
158.63,279.04
158.11,279.22
159.26,279.06
161.68,280.77
178.24,279.9
179.06,279.42
179.5,279.95
180.59,279.47
182.75,279.41
182.84,280.16
183.13,279.21
185.79,279.47
185.41,279.57
187.65,280.95
191.76,279.58
191.97,280.92
193.2,280.98
194.05,280.81
195.25,279.46
196.71,280.27
201.56,280.99
203.77,279.62
204.14,281
204.23,279.74
205.45,279.5
207.19,280.49
207.48,279.71
208.26,280.11
209.32,280.12
211.69,279.96
212.2,279.99
213.93,280.22
213.69,280.66
215.19,280.96
216.2,280.44
217.23,279.81
217.12,280.19
219.5,279.56
220.9,280.77
221.07,280.84
221.39,279.93
223.51,280.49
223.01,280.17
224.66,279.7
226.84,280.8
227.18,279.42
228.71,280.49
229.21,279.52
230.65,280.45
231.76,280.52
231.64,280.9
232.25,280.03
234.44,279.35
234.88,280.92
235.25,279.62
238.18,279.56
238.07,279.16
239.4,279.08
241.58,280.13
241.02,280.79
282.61,280.53
283.04,280.2
285.99,280.54
286.16,279.03
286.59,280.24
288.86,279.2
289.01,280.97
289.91,279.54
291.18,280.47
291.53,280.47
292.61,279.77
293.74,280.69
294.49,279.11
296.17,280.67
297.39,279.33
297.14,280.74
299.94,280.51
300.51,280.46
301.61,280.51
302.5,280.86
302.16,279.75
303.96,280.88
304.89,279.83
306.34,280.37
306.9,280.02
308.41,280.76
309.36,279.69
310.39,279.12
311.24,280.85
311.3,279.09
313.52,280.25
314.56,279.29
315.81,279.77
315.47,280.07
316.35,280.69
317.78,279.25
318.64,279.15
320.63,279.23
324.23,280.74
325.52,280.5
325.86,279.14
326.2,279.22
327.23,280.92
328.75,280.2
329.39,280.86
331.64,279.59
332.2,279.78
333.38,279.79
333.98,279.22
334.18,279.52
335.47,279.41
336.92,279.25
337.4,279.17
338.05,279.66
340.46,281
341.45,280.34
341.66,280.08
343.69,280.16
343.86,279.86
345.73,280.9
346.31,280.87
347.16,280.62
347.4,280.46
349.06,279.75
350.79,280.27
350.61,279.12
352.74,280.38
353.82,280.48
353.66,279.93
355.37,280.62
356.8,279.56
356.15,280.76
358.76,280.28
358.38,280.18
360.7,280.57
361.33,279.12
361.69,280.8
362.3,280.19
364.27,280.42
365.7,279.67
366.64,279.28
367.26,279.29
368.91,279.19
370.18,279.17
370.4,280.84
371.86,280.69
372.67,279.27
374.98,280.36
374.76,279.39
376.99,279.64
377.04,280.56
377.34,280
378.15,279.21
379.74,279.78
380.25,280.31
382.27,280.73
382.83,280.18
384.98,280.6
385.86,279.18
385.3,279.29
386.79,280.61
387.92,279.3
389.12,280.17
390.56,279.53
390.97,280.59
391.84,280.5
392.52,279.22
394.82,280.09
394.04,280.64
396.64,279.21
396.38,279.61
398.37,280.34
398.71,279.33
132.95,279.06
132.25,278.18
133.38,278.66
135.78,278.63
136.17,279.7
136.62,278.21
137,279.31
138.46,279.95
139.29,279.41
140.41,279.47
142.79,279.57
143.75,279.86
146.4,279.81
146.94,279.75
148.65,279.58
148.99,278.52
149.73,278.01
150.55,278.68
152.85,279.11
152.77,279.15
153.99,278.29
154.51,279.65
156.77,278.75
156.77,279.76
157.6,278.34
159.44,278.3
159.38,279.23
160.24,279.7
163.67,278.28
164.49,278.45
165.18,278.67
169.49,279.13
171.25,278.83
172.28,279.21
172.66,278.18
176.13,278.03
178.76,278.94
178.92,278.95
180.53,278.58
180.51,279.71
182.18,278.81
182.86,278.67
183.76,279.74
184.25,278.42
185.49,278.2
186.16,278.06
189.61,279.8
191.48,279.57
192.23,278.55
193.34,279.18
193.02,278.88
195.36,279.49
196.01,278.13
196.46,279.11
201.35,279.15
202.37,278.79
204.69,278.74
205.97,279.39
206.83,279.05
206.69,279.4
208.56,278.13
209.09,279.33
210.63,278.94
210.97,278.31
212.18,278.12
213.57,279.3
213.2,278.87
215.07,278.84
215.73,278.04
217.21,279.68
218.92,278.84
218.79,279.67
219.79,278.45
221.58,279.03
222.29,278.77
222.79,278.08
224.38,279.63
224.81,278.25
225.27,279.13
226.9,279.12
227.67,279.15
228.44,279.74
230.85,279.75
231.38,279.19
232.2,279.49
233.49,278.59
234.08,278.43
235.4,279.96
236.86,278.09
237.73,279.77
237.33,278.65
238.53,278.94
239.14,278.59
241.96,278.68
241.47,279.91
283.32,279.41
283.18,278.98
284.42,278.45
286.01,278.31
286.21,278.16
287.78,278.42
289.08,279.82
289.68,279.44
291.11,278.56
292.07,279.41
292.78,278.93
294.39,279.43
295.36,278.4
296.37,279.63
297.12,278.42
297.72,279.96
299.23,279.84
300.87,279.6
301.19,278.25
302.96,278.97
302.88,278.81
304.48,278.49
304.08,279.97
306.53,279.52
307.04,279.59
307.01,278.12
308.55,279.5
310.07,278.32
311.54,279.32
311.11,279.28
313.1,279.45
314.6,278.44
315.3,278.33
316.86,278.23
316.15,278.2
317.55,279.83
319.84,278.65
326.53,278.32
327.2,278.25
328.67,278.02
329.79,278.9
330.95,278.7
332,279.71
331.28,279.61
332.14,278.44
333.15,278.09
334.03,278.44
336.94,279.42
336.19,278.86
338.68,278.78
339.37,278.64
339.98,279.06
340.69,278.36
341.71,278.61
342.51,279.73
344.82,279.1
345.45,278.25
345.05,278.27
346.92,278.63
347.56,278.18
348.06,279.04
350.77,278.59
351.54,279.86
351.66,278.3
353.59,278.43
353.65,278.62
354.62,278.04
356.86,279.1
357.95,279.15
358.05,279.46
359.9,278.02
360.78,279.05
361.04,279.4
361.75,279.16
363.42,279.08
363.91,278.36
365.21,279.74
366.98,278.36
367.55,279.16
367.67,278.99
368.18,278.3
369.37,278.75
371.05,279.95
371.83,278.09
373.6,278.6
374.87,279.6
374.36,278.64
376.72,278.03
377.91,279.6
378.92,278.35
379.08,279.02
380.12,278.97
381.01,279.08
382.63,279.69
383.11,278.63
384.59,279.61
385.71,279.08
387.91,279.74
387.95,278.39
388.56,279.51
390.01,278.24
391.29,279.87
391.22,278.03
393.52,279.75
394.7,278.53
395.69,278.58
396.78,279.6
396.76,278.91
397.89,279.3
131.2,278.63
132.45,278.02
134.94,277.26
134.57,278.59
136.81,278.78
137.78,277.25
138.85,277.64
138.31,277.75
140.76,278.13
141.26,278.72
141.42,277.46
142.69,278.92
145.32,278.49
146.89,278.33
147.17,278.72
148.33,277.64
149.39,278.81
151.38,278.36
152.15,277.23
153.75,278.07
153.49,278.45
155.26,278.38
155.07,278.71
157.03,278.54
158.73,278.34
159.97,278.76
159.02,278.73
161.51,278.81
162.45,278.8
163.1,277.93
164.02,278.05
165.98,278.52
168.09,278.19
169.56,277.72
171.28,277.07
171.59,278.15
172.54,278.3
174.18,277.01
176.76,278.54
178.41,277.59
178.99,278.57
180.27,278.29
180.71,277.41
181.57,277.8
182.27,277.29
184.87,277.11
185.61,278.46
186.88,278.42
187.37,277.87
189.87,277.03
190.87,278.57
190.57,277.27
191.55,277.39
193.1,277.08
193.37,277.48
194.88,277.16
195.37,278.32
197.89,277.2
201.99,278.71
203.93,277.58
204.29,277.53
204.97,277.05
206.94,277.52
206.29,278.83
208.26,278.52
209.32,278.02
209.87,277.32
210.12,277.46
211.99,278.62
212.93,278.93
214.61,278.66
214.51,278.54
215.78,278.62
216.48,278.05
219.37,278.25
220.98,277.16
220.35,277.04
222.64,278.62
222.46,278.1
223.12,277.2
224.28,277.86
226.87,277.05
227.78,278.18
227.58,277.67
229.9,277.78
230.7,278.97
230.87,278.65
231.94,277.21
233.26,278.18
233.32,278.6
234.03,277.78
235.53,277.92
236.03,277.93
238.35,278.87
239.1,277.27
239.64,278.75
241.56,278.5
241.29,278.52
244.49,278.8
245.58,277.86
246.39,278.92
282.18,277.15
284.74,278.5
284.18,278.26
286.37,278.87
286.24,278.59
287.02,277.62
289.11,277.95
290.81,277.41
291.72,278.9
291.68,277.82
292.05,278.91
294.6,277.88
295.61,277.92
296.74,277.83
297.34,278.8
298.62,278.09
299.79,277.33
299.91,277.44
301.12,277.53
302.01,278.89
303.38,277.86
304.37,278.77
305.04,277.65
306.66,278.47
307.01,277.78
308.65,277.21
308.56,278.67
309.36,278.86
311.94,277.34
312.48,277.06
312.52,278.58
314.16,277.81
315.91,277.07
315.16,278.09
316.17,277.95
318.24,277.69
318.45,278.36
320.53,278.17
321.14,277.47
322.33,277.01
322.22,277.82
323.17,277.34
325.25,278.81
325.82,278.83
326.17,277.83
327.74,278.42
329.34,277.14
329.38,278.27
331.79,278.17
332.9,278.65
333.92,277.17
334.46,277.55
336.81,277.53
338.49,277.72
338.58,278.54
339.63,278.63
341.21,277.72
342.19,278.05
343.76,277.23
343.51,278.67
345.53,277.7
346.88,278.52
346,278.7
347.95,278.33
349.31,278.62
350.69,277.73
350.37,278.75
352.71,277.91
352.73,278.26
354.78,278.41
354.06,277.05
355.17,278.99
357.96,277.91
358.22,277.65
358.84,277.95
359.34,278.19
361.3,277.67
361.07,277.88
362.62,278.2
363.65,278.64
365.21,278.63
366.3,278.75
367.69,277.17
368.86,278.58
369.32,277.07
370.16,278.53
370.8,277.39
372.93,278.66
372.31,278.79
374.79,277.64
374.62,277.06
376.1,278.07
381.36,277.62
381.47,278.81
382.34,277.25
384.02,277.07
385.58,277.24
386.38,278.13
386.24,278.66
388.8,278.28
388.96,277.38
390.89,278.18
391.11,278.86
391.17,277.34
392.4,278.24
394.71,278.53
395.41,278.63
396.79,277.89
131.66,277.03
133.06,276.2
134.3,276.09
135.19,276.44
135.46,276.02
136.85,276.94
137.5,276.98
139.69,277.64
140.97,277.98
140.13,276.44
142.43,277.61
142.66,277.66
144.25,276.86
144.52,276.18
146.3,276.85
146.74,276.19
147.59,276.91
149.82,276.59
150.88,276.12
151.23,277.35
151.43,277.22
153.88,277.11
154.5,277.62
155.5,277.51
155.42,276.2
162.66,277.94
162.48,276.27
164.26,276.44
165.42,276
166.48,276.23
168.78,277.66
170.52,276.26
171.81,276.83
172.17,277.42
172.18,276.85
173.26,276.86
176.21,276.02
177.35,276.8
178.25,276.89
180.56,277.39
180.08,276.93
181.48,276.43
183.76,276.37
184.95,276.3
187.21,276.61
188.95,276.8
188.09,277.9
190.9,276.62
190.62,277.27
192.6,276.22
193.62,276.14
194.72,276.73
194.92,276.86
196.86,277.46
196.52,277.64
200.87,276.44
201.24,277.37
202.97,276.65
202.07,276.6
204.45,276.19
205.13,277.06
205.98,276.41
206.52,276.77
207.65,276.23
208.5,276.88
209.44,277.78
211.6,277.67
212,277.65
212.17,277.32
214.55,276.35
215.07,277.63
216.48,277.78
217.03,277.84
217.8,276.03
219.97,277.48
219.06,276.89
221.87,277.36
222.86,276.24
222.78,277.47
223.43,277.99
225.24,276.49
225.36,277.15
227.61,277.87
227.51,276.28
228.58,277.72
230.83,276.18
231.81,277.92
232.07,277.87
233.73,276.1
233.71,277.1
236,277.98
235.87,277.34
236.59,277.54
237.08,276.74
239.98,277.7
239.93,276.41
241.47,276.7
244.28,277.96
245.45,277.39
245.1,277.69
247.84,276.49
248.85,276.82
284.1,276.58
285.93,277.58
285.56,277.03
287.2,277.44
287.79,276.48
289.26,276.27
289.6,277.81
291.64,276.37
